Day/Hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
143,0,0,0,0,0,5.09E-02,0.213365105,0.428297591,0.623415409,0.718104316,0.707683347,0.646735504,0.594207043,0.499592269,0.443664284,0.311813609,0.111760657,0.023171829,0.00E+00,0,0,0,0,0
144,0,0,0,0,0,5.84E-02,0.263277734,0.478760921,0.647699232,0.7691713,0.800338893,0.778279057,0.681694467,0.604744506,0.44891713,0.294212338,0.10904951,0.021000794,0,0,0,0,0,0
145,0,0,0,0,0,5.48E-03,0.017177654,0.024633307,0.039608155,0.046862589,0.071262907,0.127021446,0.097495367,0.095747948,0.027122055,0.022081017,0.004246757,0,0.00E+00,0,0,0,0,0
146,0,0,0,0,0,1.08E-02,0.065300503,0.245401112,0.487498014,0.665501721,0.754620069,0.698617951,0.599353985,0.355181361,0.337378872,0.205909452,0.108350543,0.022832936,0.00E+00,0,0,0,0,0
147,0,0,0,0,0,2.55E-02,0.155446121,0.343171829,0.458660312,0.460418321,0.445877681,0.261837437,0.34343659,0.248260524,0.189737887,0.191315859,0.101011385,0.026147736,0.00E+00,0,0,0,0,0
148,0,0,0,0,0,3.99E-02,0.185046333,0.299422822,0.426942017,0.539581679,0.701096108,0.733566322,0.659179243,0.61579031,0.374381784,0.235732062,0.101943341,0.021816256,0,0,0,0,0,0
149,0,0,0,0,0,5.37E-03,0.030796929,0.103309505,0.067312682,0.052835584,0.153222134,0.099200424,0.109790839,0.086449563,0.0858565,0.076791104,0.055239608,0.005422293,0,0,0,0,0,0
150,0,0,0,0,0,1.09E-02,0.112650252,0.252253111,0.568355838,0.680328303,0.573026211,0.569393699,0.434821287,0.447815727,0.377389463,0.272258406,0.100916071,0.028636484,0,0,0,0,0,0
151,0,0,0,0,0,6.01E-02,0.175705586,0.268710617,0.321906275,0.434312947,0.537039979,0.668255229,0.538808578,0.118030183,0.034249404,0.015419645,0.054381784,0.024675669,0,0,0,0,0,0
152,0,0,0,0,0,3.24E-02,0.138257877,0.254318242,0.387037331,0.506677257,0.569457241,0.613841673,0.330145618,0.219539317,0.198739741,0.165528197,0.076282764,0.018162563,0,0,0,0,0,0
153,0,0,0,0,0,4.38E-02,0.156971141,0.227323272,0.489520784,0.631453535,0.588848292,0.553486894,0.531141117,0.252888536,0.183839026,0.089308975,0.017993116,0.003240667,0,0,0,0,0,0
154,0,0,0,0,0,0.000677787,0.013386285,0.071485306,0.133640455,0.216277469,0.257484776,0.315266084,0.178872121,0.040296532,0.032216044,0.033656341,0.02395552,0.011437649,0,0,0,0,0,0
155,0,0,0,0,0,0.035615568,0.146380725,0.355986232,0.55719354,0.700058247,0.72661901,0.746370135,0.691871856,0.454233519,0.292104845,0.182388139,0.120042362,0.030796929,0,0,0,0,0,0
156,0,0,0,0,0,0.02904951,0.112459624,0.211480011,0.20890654,0.25885094,0.261964522,0.48051893,0.333057983,0.386264231,0.295578501,0.190669844,0.076579296,0.02216574,0,0,0,0,0,0
157,0,0,0,0,0,5.33E-02,0.230669844,0.437077045,0.570802224,0.563071221,0.576997617,0.68127085,0.56890654,0.605242256,0.434217633,0.259475774,0.104622716,0.022112788,0,0,0,0,0,0
158,0,0,0,0,0,0.035297855,0.06853058,0.114958962,0.13554673,0.28305004,0.177654223,0.229843791,0.170833995,0.106719619,0.269398994,0.137770718,0.084733916,0.012644956,0,0,0,0,0,0
159,0,0,0,0,0,4.73E-02,0.177018798,0.225544083,0.138797988,0.196515753,0.245326979,0.230383903,0.504485041,0.306041832,0.15183479,0.120688377,0.066444268,0.014455917,0.00E+00,0,0,0,0,0
160,0,0,0,0,0,2.10E-02,0.052274292,0.073105639,0.096489277,0.161196717,0.199650516,0.186910246,0.229176595,0.230034419,0.256393963,0.156092137,0.07975642,0.012517871,0.00E+00,0,0,0,0,0
161,0,0,0,0,0,6.41E-03,0.032682023,0.083717236,0.115213132,0.111421763,0.085496426,0.073783426,0.21323802,0.340037066,0.208610008,0.162689966,0.07796664,0.019475774,0,0,0,0,0,0
162,0,0,0,0,0,3.61E-02,0.141763304,0.274079958,0.380090019,0.484246757,0.563939635,0.765221075,0.595742653,0.580005295,0.44280646,0.251585915,0.077479481,0.024040244,0.00E+00,0,0,0,0,0
163,0,0,0,0,0,0.04916071,0.205697644,0.379433413,0.558877416,0.586317183,0.710722796,0.713921101,0.700344189,0.612316653,0.468477628,0.245729415,0.118443209,0.033942282,0,0,0,0,0,0
164,0,0,0,0,0,3.40E-02,0.139507546,0.268519989,0.506401906,0.680413026,0.779952343,0.790616892,0.70675139,0.53858618,0.408631189,0.282668785,0.104665078,0.027545671,0.00E+00,0,0,0,0,0
165,0,0,0,0,0,3.38E-02,0.162022769,0.318114906,0.496192746,0.62217633,0.674069367,0.554620069,0.497018798,0.40788986,0.235647339,0.150458035,0.076664019,0.02140323,0.00E+00,0,0,0,0,0
166,0,0,0,0,0,4.51E-02,0.188880064,0.333894625,0.500916071,0.69070691,0.752184273,0.776023299,0.680931957,0.556886418,0.478612656,0.301350278,0.109473127,0.026825523,0.00E+00,0,0,0,0,0
167,0,0,0,0,0,0.049986762,0.220577178,0.432449034,0.61453005,0.638083135,0.647656871,0.626105375,0.68966905,0.614402965,0.484151443,0.287095579,0.114408261,0.026211279,0,0,0,0,0,0
168,0,0,0,0,0,4.89E-02,0.225649987,0.440307122,0.614148795,0.658236696,0.70650781,0.618416733,0.632046598,0.539253376,0.467418586,0.30471803,0.116208631,0.030595711,0.00E+00,0,0,0,0,0
169,0,0,0,0,0,0.032036007,0.122456976,0.227312682,0.320836643,0.347153826,0.412147207,0.383574265,0.409065396,0.416235107,0.381975113,0.245411702,0.096987027,0.017220016,0,0,0,0,0,0
170,0,0,0,0,0,0.026581943,0.104294414,0.141848028,0.166555467,0.333735769,0.338374371,0.387683347,0.225787662,0.17427588,0.2624305,0.224368546,0.100068838,0.027175007,0,0,0,0,0,0
171,0,0,0,0,0,3.56E-02,0.155266084,0.235446121,0.411098756,0.510362722,0.467979878,0.631506487,0.561546201,0.513794016,0.334477098,0.228424676,0.114291766,0.033095049,0,0,0,0,0,0
172,0,0,0,0,0,3.13E-02,0.173566322,0.352374901,0.4675139,0.667757479,0.666274821,0.64942547,0.524988086,0.494911305,0.390034419,0.218194334,0.08382314,0.028774159,0,0,0,0,0,0
173,0,0,0,0,0,0.029208366,0.119925867,0.245951814,0.364352661,0.433243315,0.562562881,0.537918983,0.532877945,0.41681758,0.284913953,0.153190363,0.051045804,0.011818904,0,0,0,0,0,0
174,0,0,0,0,0,0.023108287,0.08636484,0.096160974,0.15694996,0.197934869,0.082605242,0.094053482,0.210876357,0.117648928,0.077437119,0.054402965,0.032512576,0.008016945,0,0,0,0,0,0
175,0,0,0,0,0,0.001641514,0.010590416,0.020450093,0.047201483,0.062356367,0.109706116,0.22140323,0.27846439,0.192713794,0.128832407,0.077161769,0.051299974,0.013979349,0,0,0,0,0,0
176,0,0,0,0,0,1.38E-03,0.030129733,0.088864178,0.145808843,0.229324861,0.277786603,0.261000794,0.224442679,0.305078104,0.177738946,0.136669314,0.096150384,0.027111464,0.00E+00,0,0,0,0,0
177,0,0,0,0,0,2.20E-02,0.065395817,0.242668785,0.26981202,0.317479481,0.282118083,0.321705057,0.282562881,0.321599153,0.370473921,0.245252846,0.095048981,0.026221869,0.00E+00,0,0,0,0,0
178,0,0,0,0,0,0.034704792,0.153825788,0.316928779,0.480169447,0.598051364,0.722446386,0.732369606,0.626973789,0.537230606,0.411363516,0.275022505,0.116558115,0.030225046,0,0,0,0,0,0
179,0,0,0,0,0,4.62E-02,0.191051099,0.313698703,0.468382314,0.597394758,0.597257082,0.559152767,0.329139529,0.422578766,0.375959756,0.196865237,0.116822875,0.038877416,0.00E+00,0,0,0,0,0
180,0,0,0,0,0,2.97E-02,0.112713794,0.259592269,0.305649987,0.363981996,0.316250993,0.301329097,0.258384962,0.277648928,0.148456447,0.066274821,0.026560763,0.001683876,0,0,0,0,0,0
181,0,0,0,0,0,3.33E-03,0.022515224,0.082827641,0.202488748,0.296679905,0.309070691,0.331416468,0.389409584,0.25323802,0.381509134,0.238178449,0.112459624,0.031538258,0.00E+00,0,0,0,0,0
182,0,0,0,0,0,0.028382314,0.084606831,0.190945195,0.171045804,0.154429441,0.292888536,0.307715118,0.355562616,0.354334128,0.372941488,0.197394758,0.074588298,0.025003971,0,0,0,0,0,0
183,0,0,0,0,0,4.03E-02,0.118549113,0.26012179,0.344326185,0.567434472,0.65681758,0.570135028,0.506020651,0.409891448,0.31490601,0.143733122,0.059962934,0.006174212,0,0,0,0,0,0
184,0,0,0,0,0,2.70E-02,0.110203866,0.247190892,0.308837702,0.38217633,0.390934604,0.530145618,0.362944136,0.346179508,0.290420969,0.178427323,0.081832142,0.017558909,0.00E+00,0,0,0,0,0
185,0,0,0,0,0,2.37E-02,0.130304474,0.188011649,0.316918189,0.516272174,0.582472862,0.682870003,0.470987556,0.4624305,0.259772306,0.151760657,0.054900715,0.015938576,0.00E+00,0,0,0,0,0
186,0,0,0,0,0,3.88E-02,0.20406672,0.399650516,0.561832142,0.623288324,0.723452476,0.758485571,0.684204395,0.513995234,0.404056129,0.227715118,0.096775218,0.021011385,0,0,0,0,0,0
187,0,0,0,0,0,3.54E-02,0.132253111,0.244363251,0.2766852,0.304273233,0.388138734,0.330029124,0.349515488,0.325814138,0.266730209,0.206078899,0.107482129,0.032480805,0,0,0,0,0,0
188,0,0,0,0,0,2.13E-02,0.09910511,0.150002648,0.254424146,0.369478422,0.425035743,0.350256818,0.328567646,0.38903892,0.301382049,0.168567646,0.11183479,0.03057453,0,0,0,0,0,0
189,0,0,0,0,0,1.76E-02,0.05733651,0.19644162,0.234514165,0.162382844,0.187693937,0.210569235,0.253068573,0.081620334,0.252337834,0.119714059,0.02192216,0.01018798,0,0,0,0,0,0
190,0,0,0,0,0,1.45E-03,0.001164946,0.013089754,0.009033625,0.063150649,0.081069632,0.147842203,0.152957374,0.145745301,0.254879534,0.209764363,0.093418057,0.019232195,0.00E+00,0,0,0,0,0
191,0,0,0,0,0,8.20E-03,0.039301033,0.055334922,0.063521313,0.071538258,0.0700556,0.039597564,0.076928779,0.074842468,0.053460418,0.034503574,0.022186921,0.013587503,0,0,0,0,0,0
192,0,0,0,0,0,9.11E-03,0.053979349,0.203791369,0.39033095,0.552491395,0.574868944,0.537760127,0.646968494,0.331628276,0.2924861,0.22699497,0.117776013,0.021975113,0,0,0,0,0,0
193,0,0,0,0,0,3.34E-02,0.152957374,0.319120995,0.424813344,0.446915541,0.51083929,0.553550437,0.505702939,0.445316389,0.342885888,0.254985438,0.132083664,0.042340482,0.00E+00,0,0,0,0,0
194,0,0,0,0,0,2.42E-02,0.12918189,0.281154355,0.351972465,0.496457506,0.608302886,0.649552555,0.553730474,0.427937517,0.3549166,0.256605772,0.117055864,0.032989145,0,0,0,0,0,0
195,0,0,0,0,0,3.59E-02,0.200423617,0.404511517,0.582875298,0.702896479,0.733576913,0.648726503,0.732846174,0.587037331,0.476314535,0.32152502,0.118443209,0.033084459,0,0,0,0,0,0
196,0,0,0,0,0,3.74E-02,0.19362457,0.378702674,0.549928515,0.665692348,0.677320625,0.69451946,0.678263172,0.610431559,0.499126291,0.304643897,0.107789251,0.026624305,0,0,0,0,0,0
197,0,0,0,0,0,3.47E-02,0.161662695,0.330611597,0.50776807,0.578384962,0.659030977,0.695652634,0.714376489,0.6359121,0.471983055,0.310680434,0.136754038,0.043939635,0.00E+00,0,0,0,0,0
198,0,0,0,0,0,3.93E-02,0.197680699,0.396875827,0.597437119,0.686491925,0.780926661,0.802149854,0.719311623,0.661339688,0.475361398,0.281514429,0.130601006,0.037415939,0,0,0,0,0,0
199,0,0,0,0,0,3.60E-02,0.166894361,0.345639396,0.466190098,0.673169182,0.741805666,0.808588827,0.722965316,0.542610537,0.445538787,0.292666137,0.137940164,0.042584061,0,0,0,0,0,0
200,0,0,0,0,0,1.95E-02,0.070140323,0.157850146,0.184410908,0.178300238,0.164490336,0.111559439,0.112523167,0.146910246,0.161599153,0.066814932,0.021318507,0,0.00E+00,0,0,0,0,0
201,0,0,0,0,0,6.22E-03,0.026221869,0.065745301,0.071633572,0.16075192,0.257431824,0.215980937,0.165750596,0.281164946,0.263341276,0.196515753,0.061307916,0.009785544,0,0,0,0,0,0
202,0,0,0,0,0,3.13E-02,0.148721207,0.344262642,0.483028859,0.620916071,0.673783426,0.734911305,0.630669844,0.572560233,0.34599947,0.282880593,0.105258141,0.035986232,0.00E+00,0,0,0,0,0
203,0,0,0,0,0,3.45E-02,0.20534816,0.419285147,0.599015091,0.7332592,0.814551231,0.835022505,0.798273762,0.692909717,0.522255759,0.348106963,0.141752714,0.03338099,0.00E+00,0,0,0,0,0
204,0,0,0,0,0,3.29E-02,0.206216574,0.419571088,0.608832407,0.741996293,0.825162828,0.802329891,0.736245698,0.640031771,0.483897273,0.322891183,0.133894625,0.028837702,0,0,0,0,0,0
205,0,0,0,0,0,3.28E-02,0.187376225,0.362499338,0.562393434,0.685199894,0.651151708,0.708774159,0.611427059,0.539168652,0.467217368,0.303733122,0.127826317,0.031178184,0,0,0,0,0,0
206,0,0,0,0,0,2.92E-02,0.156621657,0.315329627,0.447021446,0.58164681,0.671029918,0.657876622,0.628625894,0.572772041,0.420100609,0.264485041,0.115901509,0.031125232,0,0,0,0,0,0
207,0,0,0,0,0,2.61E-02,0.159819963,0.315075457,0.493333333,0.554831877,0.673042097,0.548657665,0.501456182,0.554958962,0.445432883,0.263320095,0.123950225,0.030712205,0.00E+00,0,0,0,0,0
208,0,0,0,0,0,1.51E-02,0.068244639,0.102589357,0.155096638,0.23083929,0.250304474,0.261784485,0.262356367,0.123240667,0.162605242,0.15642044,0.071622981,0.019857029,0,0,0,0,0,0
209,0,0,0,0,0,1.56E-02,0.117797194,0.266211279,0.396060365,0.537887212,0.614678316,0.658416733,0.652549643,0.466952608,0.354556526,0.202382844,0.076378078,0.016351602,0,0,0,0,0,0
210,0,0,0,0,0,2.80E-02,0.167953402,0.299539317,0.483632513,0.666126555,0.734328832,0.71516018,0.705967699,0.615303151,0.425798253,0.310966375,0.121482658,0.023118877,0,0,0,0,0,0
211,0,0,0,0,0,2.87E-02,0.168038125,0.355266084,0.485051628,0.606311888,0.606078899,0.639205719,0.63311623,0.549621393,0.448016945,0.309536669,0.101180831,0.013608684,0.00E+00,0,0,0,0,0
212,0,0,0,0,0,2.86E-02,0.170653958,0.349579031,0.515181361,0.643378343,0.748954196,0.743574265,0.659581679,0.631029918,0.489541965,0.30470744,0.112629071,0.021604448,0,0,0,0,0,0
213,0,0,0,0,0,2.80E-02,0.18343659,0.414752449,0.601747419,0.719565793,0.792480805,0.819920572,0.779147472,0.666963198,0.498490866,0.308943606,0.117521843,0.024326185,0,0,0,0,0,0
214,0,0,0,0,0,2.61E-02,0.196664019,0.41145883,0.595700291,0.728355838,0.779285147,0.764755097,0.693703998,0.57172359,0.474694202,0.277299444,0.110955785,0.024019063,0.00E+00,0,0,0,0,0
215,0,0,0,0,0,2.63E-02,0.197934869,0.414583002,0.594355308,0.718390257,0.773989939,0.787598623,0.743860207,0.665639396,0.519110405,0.295589092,0.107905745,0.019994705,0.00E+00,0,0,0,0,0
216,0,0,0,0,0,2.71E-02,0.19209955,0.413523961,0.593359809,0.734053482,0.7566852,0.776224517,0.671146412,0.619338099,0.459740535,0.322404024,0.121228488,0.020958433,0.00E+00,0,0,0,0,0
217,0,0,0,0,0,2.39E-02,0.163621922,0.383574265,0.560137675,0.714471803,0.771183479,0.801609743,0.725422293,0.6450834,0.472851469,0.301244374,0.11311623,0.019761716,0,0,0,0,0,0
218,0,0,0,0,0,0.01886153,0.177241197,0.333884035,0.462038655,0.65759068,0.730484512,0.782483452,0.721461477,0.59973524,0.418723855,0.294932486,0.11923749,0.019020387,0,0,0,0,0,0
219,0,0,0,0,0,0.020005295,0.157373577,0.309134234,0.521747419,0.72867355,0.833402171,0.858829759,0.776118613,0.678157268,0.467439767,0.285284617,0.107884564,0.02141382,0.00E+00,0,0,0,0,0
220,0,0,0,0,0,0.014657135,0.097770718,0.260291236,0.485464654,0.680603654,0.735737358,0.753465714,0.700534816,0.643208896,0.429663754,0.283791369,0.120709558,0.029367223,0.00E+00,0,0,0,0,0
221,0,0,0,0,0,0.01400053,0.11719354,0.279269261,0.400307122,0.48407731,0.655271379,0.734858353,0.66649722,0.469875563,0.344993381,0.285041038,0.118369076,0.020492454,0.00E+00,0,0,0,0,0
222,0,0,0,0,0,0.002054541,0.022356367,0.090653958,0.154535346,0.214222928,0.281641514,0.303373047,0.369361927,0.049128938,0.0825417,0.079216309,0.024845115,0.005274027,0,0,0,0,0,0
223,0,0,0,0,0,0.013725179,0.123325391,0.258395552,0.45553614,0.628731798,0.745967699,0.77759068,0.596886418,0.49910511,0.41145883,0.235350808,0.087349748,0.018893302,0,0,0,0,0,0
224,0,0,0,0,0,0.018226105,0.132359015,0.257103521,0.49910511,0.655557321,0.713158591,0.634185862,0.736393963,0.721429706,0.552216044,0.333809902,0.12279587,0.0208843,0,0,0,0,0,0
225,0,0,0,0,0,0.022059836,0.192417262,0.402054541,0.592046598,0.685559968,0.741752714,0.720582473,0.746041832,0.688133439,0.517543024,0.323261848,0.110913423,0.017675404,0,0,0,0,0,0
226,0,0,0,0,0,0.023140058,0.188138734,0.417124702,0.612083664,0.740439502,0.813682817,0.78166799,0.760127085,0.637341806,0.478993911,0.271019328,0.113709293,0.019486365,0.00E+00,0,0,0,0,0
227,0,0,0,0,0,0.021752714,0.193963463,0.420704263,0.616499868,0.744993381,0.830373312,0.812200159,0.785914747,0.639777601,0.471771247,0.307407996,0.093333333,0.01249669,0,0,0,0,0,0
228,0,0,0,0,0,0.019814668,0.185851205,0.389060101,0.609923219,0.726799047,0.816086841,0.817791898,0.762531109,0.648048716,0.485634101,0.31489542,0.117564204,0.015133704,0.00E+00,0,0,0,0,0
229,0,0,0,0,0,0.021244374,0.194440032,0.420301827,0.607942812,0.727773365,0.81759068,0.82241991,0.729541965,0.636325126,0.512819698,0.294794811,0.115297855,0.015006619,0.00E+00,0,0,0,0,0
230,0,0,0,0,0,0.020979613,0.191771247,0.4158009,0.588615303,0.70777866,0.759269261,0.78037596,0.722933545,0.632724384,0.419147472,0.291840085,0.094339423,0.012528462,0,0,0,0,0,0
231,0,0,0,0,0,0.016764628,0.168324067,0.346115965,0.590881652,0.705416998,0.728970082,0.754768335,0.725284617,0.564871591,0.472268997,0.292941488,0.109208366,0.010336246,0,0,0,0,0,0
232,0,0,0,0,0,0.017961345,0.186010061,0.409372518,0.585141647,0.708901244,0.750521578,0.791665343,0.713200953,0.611776542,0.405062219,0.28152502,0.078909187,0.012930898,0,0,0,0,0,0
233,0,0,0,0,0,0.015853852,0.145046333,0.325422293,0.445983585,0.602012179,0.622070426,0.72713794,0.698236696,0.550119142,0.421276145,0.262483452,0.084659783,0.008959492,0.00E+00,0,0,0,0,0
234,0,0,0,0,0,0.012316653,0.123770188,0.221773895,0.298406142,0.484034948,0.512258406,0.680879005,0.61503839,0.629218957,0.498978025,0.283410114,0.090971671,0.011575324,0.00E+00,0,0,0,0,0
235,0,0,0,0,0,0.016785809,0.187143235,0.410484512,0.594778925,0.732793222,0.740683082,0.76993381,0.66650781,0.640826052,0.456902303,0.305056923,0.099179243,0.010177389,0,0,0,0,0,0
236,0,0,0,0,0,0.017114112,0.177167064,0.395223723,0.606566058,0.734953667,0.793211544,0.752713794,0.715742653,0.579666402,0.489584326,0.304908658,0.099274557,0.008874768,0.00E+00,0,0,0,0,0
237,0,0,0,0,0,0.011003442,0.096754038,0.197998411,0.276155679,0.290420969,0.456648133,0.502081017,0.613280381,0.408610008,0.279968229,0.119915277,0.059952343,0.007508605,0.00E+00,0,0,0,0,0
238,0,0,0,0,0,0.012168388,0.172337834,0.396621657,0.580280646,0.755001324,0.833042097,0.836600477,0.775006619,0.546528991,0.478655017,0.304580355,0.102981202,0.00942547,0.00E+00,0,0,0,0,0
239,0,0,0,0,0,0.018840349,0.211532963,0.446470744,0.630934604,0.760211808,0.833349219,0.772877945,0.784410908,0.604056129,0.492634366,0.313137411,0.099126291,0.008832407,0.00E+00,0,0,0,0,0
240,0,0,0,0,0,0.018130792,0.20712735,0.439957638,0.622102198,0.744029653,0.81272968,0.846142441,0.754545936,0.593804607,0.508985968,0.303902568,0.097813079,0.00764628,0.00E+00,0,0,0,0,0
241,0,0,0,0,0,0.018109611,0.208895949,0.444564469,0.635732062,0.771840085,0.7808843,0.764469155,0.714101138,0.53783426,0.483145353,0.28713794,0.089594917,0.006555467,0.00E+00,0,0,0,0,0
242,0,0,0,0,0,0.016859942,0.199544612,0.412380196,0.611172889,0.719216309,0.688239343,0.715562616,0.662727032,0.60510458,0.466889065,0.242891183,0.076791104,0.006354249,0.00E+00,0,0,0,0,0
243,0,0,0,0,0,0.016393963,0.197765422,0.430669844,0.633762245,0.754842468,0.715562616,0.744273233,0.752194864,0.563325391,0.48204395,0.280910776,0.090410379,0.005634101,0.00E+00,0,0,0,0,0
244,0,0,0,0,0,0.017008208,0.201683876,0.438686788,0.638877416,0.75184538,0.798760921,0.782695261,0.739507546,0.66037596,0.522954726,0.310341541,0.091130527,0.005771777,0.00E+00,0,0,0,0,0
245,0,0,0,0,0,0.01733651,0.200698967,0.443876092,0.641863913,0.763653693,0.798570294,0.796462801,0.75514959,0.535917395,0.446746095,0.248557056,0.080158856,0.005697644,0.00E+00,0,0,0,0,0
246,0,0,0,0,0,0.015652634,0.193084459,0.404500927,0.601249669,0.725464654,0.78776807,0.76942547,0.641980408,0.675509664,0.526417792,0.313200953,0.090590416,0.005379931,0.00E+00,0,0,0,0,0
247,0,0,0,0,0,0.000868414,0.015430236,0.044638602,0.097685994,0.111104051,0.170548054,0.144527403,0.039671697,0.048705322,0.055144294,0.095091342,0.061096108,0.003960815,0.00E+00,0,0,0,0,0
248,0,0,0,0,0,0.008885359,0.099698173,0.259899391,0.49453005,0.527529786,0.604119672,0.679968229,0.648228753,0.512639661,0.311781837,0.211289383,0.065120466,0.003028859,0.00E+00,0,0,0,0,0
249,0,0,0,0,0,0.003155944,0.045835319,0.115647339,0.239364575,0.427619804,0.360889595,0.52841938,0.486460154,0.226613715,0.122944136,0.066391316,0.02854117,0.000169447,0.00E+00,0,0,0,0,0
250,0,0,0,0,0,0.003102992,0.082276939,0.26548054,0.438591475,0.679523431,0.718824464,0.74724914,0.733142706,0.247783956,0.177124702,0.157331215,0.050240932,0.002509929,0.00E+00,0,0,0,0,0
251,0,0,0,0,0,0.010601006,0.132856765,0.312459624,0.448758274,0.596388668,0.648641779,0.58166799,0.608249934,0.504781573,0.452539052,0.282573471,0.077659518,0.003261848,0.00E+00,0,0,0,0,0
252,0,0,0,0,0,0.015949166,0.189282499,0.404765687,0.581562086,0.699348689,0.617198835,0.746380725,0.721101403,0.572284882,0.400667196,0.242245168,0.070712205,0.001599153,0,0,0,0,0,0
253,0,0,0,0,0,0.008790045,0.115795605,0.190638073,0.341191422,0.404744506,0.408048716,0.364395023,0.268668255,0.278877416,0.120158856,0.129849087,0.048715912,0.001503839,0,0,0,0,0,0
254,0,0,0,0,0,0.011893037,0.133068573,0.300439502,0.4483982,0.606703733,0.530410379,0.348922425,0.338533227,0.232205454,0.1791157,0.11211014,0.040169447,0.000232989,0,0,0,0,0,0
255,0,0,0,0,0,0.001472068,0.032904421,0.112936193,0.118400847,0.050643368,0.096489277,0.127731003,0.139931162,0.268117554,0.321683876,0.213365105,0.065681758,0.001133174,0,0,0,0,0,0
256,0,0,0,0,0,0,0.023309505,0.104590945,0.056415144,0.181625629,0.218236696,0.306857294,0.293428647,0.164913953,0.177971935,0.122838231,0.035742653,0.001101403,0,0,0,0,0,0
257,0,0,0,0,0,0,0.007328568,0.057272968,0.18676198,0.380545406,0.348403495,0.349568441,0.378670903,0.231389992,0.18038655,0.110934604,0.029113053,0,0,0,0,0,0,0
258,0,0,0,0,0,0.000847233,0.063648398,0.16357956,0.27517077,0.232999735,0.231570029,0.403749007,0.304368546,0.145332274,0.074980143,0.065861795,0.026094784,0,0,0,0,0,0,0
259,0,0,0,0,0,0.000381255,0.043124173,0.081810961,0.156716971,0.145258141,0.235721472,0.254943077,0.290399788,0.193666931,0.144792163,0.088715912,0.024506222,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0.00509399,0.023648398,0.016828171,0.036822875,0.037437119,0.042584061,0.061710352,0.049510193,0.024866296,0.012846174,0.001006089,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0.042478157,0.125189304,0.31032036,0.288821816,0.379973524,0.460365369,0.411638867,0.370653958,0.155435531,0.076854647,0.027672756,0,0,0,0,0,0,0
262,0,0,0,0,0,0.000603654,0.024643897,0.076854647,0.142568176,0.178776807,0.236007413,0.25833201,0.369700821,0.16128144,0.097537728,0.068414085,0.019285147,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0.019412232,0.048006354,0.073952873,0.121800371,0.114662431,0.147100874,0.143362457,0.158252581,0.178543818,0.096775218,0.027958697,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0.017124702,0.06141382,0.141498544,0.297347101,0.148509399,0.251352926,0.176849351,0.237543024,0.153931692,0.04280646,0.012157797,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0.005210485,0.018702674,0.056637543,0.060852528,0.076589886,0.085782367,0.058935663,0.041069632,0.014646545,0.008048716,0.001736828,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0.001715647,0.020990204,0.067736299,0.104792163,0.150913423,0.143362457,0.104326185,0.073836378,0.068064602,0.027683347,0.002626423,0,0,0,0,0,0,0
267,0,0,0,0,0,0.000222399,0.066571353,0.172083664,0.370982261,0.564744506,0.546010061,0.348477628,0.292316653,0.234545936,0.132390786,0.085326979,0.028647074,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0.008821816,0.030362722,0.065406407,0.060195923,0.062144559,0.076812285,0.102261054,0.061318507,0.030129733,0.012051893,0.002065131,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0.001450887,0.008864178,0.012602595,0.033815197,0.033444533,0.048080487,0.034598888,0.029367223,0.034800106,0.012644956,0.00026476,0,0,0,0,0,0,0
270,0,0,0,0,0,0.00075192,0.087466243,0.103870797,0.109060101,0.181805666,0.197013503,0.238347895,0.175260789,0.112724384,0.064177919,0.039025682,0.016383373,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0.025777072,0.134244109,0.19312682,0.260534816,0.25708234,0.294731268,0.216690495,0.164511517,0.145586444,0.073169182,0.00840879,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0.028922425,0.058808578,0.123844321,0.162689966,0.094402965,0.098130792,0.057675404,0.016595181,0.010929309,0.003367752,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0.000879005,0.111474715,0.257400053,0.344866296,0.473666931,0.667026741,0.484183214,0.460185332,0.408451152,0.216224517,0.121821551,0.025872385,0,0,0,0,0,0,0
274,0,0,0,0,0,0.002139264,1.35E-01,0.307937517,0.451617686,0.587884564,0.728482923,0.655493778,0.51973524,0.225967699,0.211003442,0.069462536,0.017156473,0,0,0,0,0,0,0
275,0,0,0,0,0,0,4.05E-02,0.120730739,0.342727032,0.418967434,0.632438443,0.60024358,0.524765687,0.389335451,0.228572941,0.108827111,0.022854117,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0.020937252,0.073465714,0.154747154,0.189166005,0.209753773,0.329870267,0.265120466,0.258956844,0.179973524,0.07312682,0.01096108,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0.009012444,0.033783426,0.054741859,0.091342335,0.09274027,0.112682023,0.042626423,0.030966375,0.01045274,0.002668785,0,0,0,0,0,0,0,0
